"peiid","taxonname_clean","taxonname_key","taxclname","taxorder","taxsuborder","taxgrtgroup","taxsubgrp","taxpartsize","POINT_X","POINT_Y","phiidref","labsampnum","layerseqnum","hzdept","hzdepb","hzname","texcl","ncsslayerlabdataiid","sandtotmeasured","silttotmeasured","claytotmeasured","cec7","colorhue","colorvalue","colorchroma"
100961,"Norfolk","NORFOLK","Fine-loamy, siliceous, subactive, thermic Typic Paleudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-83.4801712,31.4732533000001,529376,"40A38781",1,0,25,"Ap","Sand",43330,91,6.9000001,2.0999999,NA,"2.5Y",5,2
100961,"Norfolk","NORFOLK","Fine-loamy, siliceous, subactive, thermic Typic Paleudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-83.4801712,31.4732533000001,529377,"40A38782",2,25,46,"B1","Sand",43331,88.5999985,8.6999998,2.7,NA,"2.5Y",7,4
100961,"Norfolk","NORFOLK","Fine-loamy, siliceous, subactive, thermic Typic Paleudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-83.4801712,31.4732533000001,529378,"40A38783",3,46,74,"B21","Loamy sand",43332,85.9000015,9.6000004,4.5,NA,"2.5Y",8,6
100961,"Norfolk","NORFOLK","Fine-loamy, siliceous, subactive, thermic Typic Paleudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-83.4801712,31.4732533000001,529379,"40A38784",4,74,107,"B22","Fine sandy loam",43333,79.6999969,8.8000002,11.5,NA,"10YR",5,8
100961,"Norfolk","NORFOLK","Fine-loamy, siliceous, subactive, thermic Typic Paleudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-83.4801712,31.4732533000001,529380,"40A38785",5,107,132,"B3","Loamy coarse sand",43334,84.3000031,1.5,14.1999998,NA,"10YR",6,8
100961,"Norfolk","NORFOLK","Fine-loamy, siliceous, subactive, thermic Typic Paleudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-83.4801712,31.4732533000001,529381,"40A38786",6,132,160,"C1","Sandy loam",43335,79.5999985,4.8000002,15.6000004,NA,"10YR",6,8
100961,"Norfolk","NORFOLK","Fine-loamy, siliceous, subactive, thermic Typic Paleudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-83.4801712,31.4732533000001,529382,"40A38787",7,160,165,"C2","Sandy loam",43336,80.4000015,3.7,15.8999996,NA,"10YR",8,1
100962,"Tifton","TIFTON","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-83.6021193999999,31.3368683,529369,"40A38858",1,0,28,"Ap","Sand",46507,88.6999969,8.1000004,3.2,NA,"2.5Y",4,2
100962,"Tifton","TIFTON","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-83.6021193999999,31.3368683,529370,"40A38859",2,28,46,"A","Loamy sand",46508,81.5,9.6999998,8.8000002,NA,"2.5Y",5,6
100962,"Tifton","TIFTON","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-83.6021193999999,31.3368683,529371,"40A38860",3,46,58,"B1","Sandy clay loam",46509,69.4000015,8.6999998,21.8999996,NA,"10YR",5,8
100962,"Tifton","TIFTON","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-83.6021193999999,31.3368683,529372,"40A38861",4,58,86,"B21","Sandy clay loam",46510,59.2999992,7.1999998,33.5,NA,"10YR",5,8
100962,"Tifton","TIFTON","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-83.6021193999999,31.3368683,529373,"40A38862",5,86,112,"B22","Sandy clay loam",46511,65.6999969,6.0999999,28.2000008,NA,"10YR",6,8
100962,"Tifton","TIFTON","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-83.6021193999999,31.3368683,529374,"40A38863",6,112,145,"C1","Sandy clay loam",46512,69,4.4000001,26.6000004,NA,"10YR",6,8
100962,"Tifton","TIFTON","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-83.6021193999999,31.3368683,529375,"40A38864",7,145,157,"C2","Sandy clay loam",46513,69.8000031,4.6999998,25.5,NA,"10YR",5,8
100967,"Rains","RAINS","Typic Paleaquults, fine-loamy, siliceous, semiactive, thermic","Ultisols","Aquults","Paleaquults","Typic Paleaquults","fine-loamy",-83.5501709,31.4535332,529340,"40A38800",1,0,15,"Ag1","Loamy sand",43349,83.9000015,11.5,4.5999999,NA,"N",4,0
100967,"Rains","RAINS","Typic Paleaquults, fine-loamy, siliceous, semiactive, thermic","Ultisols","Aquults","Paleaquults","Typic Paleaquults","fine-loamy",-83.5501709,31.4535332,529341,"40A38801",2,15,58,"Ag2","Loamy sand",43350,84.4000015,10.1000004,5.5,NA,"N",5,0
100967,"Rains","RAINS","Typic Paleaquults, fine-loamy, siliceous, semiactive, thermic","Ultisols","Aquults","Paleaquults","Typic Paleaquults","fine-loamy",-83.5501709,31.4535332,529342,"40A38802",3,58,89,"Btg11","Sandy loam",43351,72.4000015,10.1000004,17.5,NA,"N",5,0
100967,"Rains","RAINS","Typic Paleaquults, fine-loamy, siliceous, semiactive, thermic","Ultisols","Aquults","Paleaquults","Typic Paleaquults","fine-loamy",-83.5501709,31.4535332,529343,"40A38803",4,89,122,"Btg12","Sandy loam",43352,74.1999969,9.5,16.2999992,NA,"10YR",6,1
100967,"Rains","RAINS","Typic Paleaquults, fine-loamy, siliceous, semiactive, thermic","Ultisols","Aquults","Paleaquults","Typic Paleaquults","fine-loamy",-83.5501709,31.4535332,529344,"40A38804",5,122,163,"Btg2","Sandy clay loam",43353,68.1999969,8.8999996,22.8999996,NA,"N",6,0
103463,"Dothan","DOTHAN","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-78.5469437,35.3647232000001,531415,"40A40343",1,0,13,"Ap","Sandy loam",88192,64.0999985,27.2000008,8.6999998,NA,"10YR",4,2
103463,"Dothan","DOTHAN","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-78.5469437,35.3647232000001,531416,"40A40344",2,13,23,"E","Sandy loam",88193,65.8000031,26.7999992,7.4000001,NA,"10YR",6,3
103463,"Dothan","DOTHAN","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-78.5469437,35.3647232000001,531418,"40A40345",3,30,51,"Bt1","Sandy clay loam",88194,47.0999985,19,33.9000015,NA,"10YR",5,6
103463,"Dothan","DOTHAN","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-78.5469437,35.3647232000001,531419,"40A40346",4,51,69,"Bt2","Sandy clay loam",88195,45.7999992,19.7999992,34.4000015,NA,"10YR",5,6
103463,"Dothan","DOTHAN","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-78.5469437,35.3647232000001,531420,"40A40347",5,69,89,"Bt3","Sandy clay loam",88196,55,14.8000002,30.2000008,NA,"10YR",5,8
103463,"Dothan","DOTHAN","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-78.5469437,35.3647232000001,531421,"40A40348",6,89,109,"Bt4","Sandy clay loam",88197,52.7999992,15.6999998,31.5,NA,"10YR",5,6
103463,"Dothan","DOTHAN","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-78.5469437,35.3647232000001,531422,"40A40349",7,109,137,"Bt5","Sandy clay loam",88198,53.7000008,18.7000008,27.6000004,NA,"10YR",7,2
103463,"Dothan","DOTHAN","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-78.5469437,35.3647232000001,531423,"40A40350",8,137,163,"Bt5","Sandy clay loam",88199,62.9000015,12.6999998,24.3999996,NA,"10YR",6,6
103463,"Dothan","DOTHAN","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-78.5469437,35.3647232000001,531424,"40A40354",12,163,229,"B","Sandy clay loam",91303,69.5999985,8.6000004,21.7999992,NA,"10YR",5,6
103463,"Dothan","DOTHAN","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-78.5469437,35.3647232000001,531425,"40A40358",16,229,274,"C","Coarse sandy loam",91307,74.6999969,7.4000001,17.8999996,NA,"10YR",7,2
103463,"Dothan","DOTHAN","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-78.5469437,35.3647232000001,531426,"40A40351",9,137,163,"Bt5","Sandy clay loam",91300,65.3000031,14,20.7000008,NA,NA,NA,NA
103463,"Dothan","DOTHAN","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-78.5469437,35.3647232000001,531427,"40A40352",10,137,163,"Bt5","Sandy clay loam",91301,67.1999969,10.8999996,21.8999996,NA,NA,NA,NA
103463,"Dothan","DOTHAN","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-78.5469437,35.3647232000001,531428,"40A40353",11,137,163,"Bt5","Sandy clay loam",91302,63,11.8000002,25.2000008,NA,NA,NA,NA
103463,"Dothan","DOTHAN","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-78.5469437,35.3647232000001,531429,"40A40355",13,163,229,"B","Coarse sandy loam",91304,76.6999969,8.1000004,15.1999998,NA,NA,NA,NA
103463,"Dothan","DOTHAN","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-78.5469437,35.3647232000001,531430,"40A40356",14,163,229,"B","Sandy clay loam",91305,68.3000031,9.3999996,22.2999992,NA,NA,NA,NA
103463,"Dothan","DOTHAN","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-78.5469437,35.3647232000001,531431,"40A40357",15,163,229,"B","Sandy clay loam",91306,67,9.6000004,23.3999996,NA,NA,NA,NA
120445,"Congaree","CONGAREE","Fine-loamy, mixed, active, acid, thermic Typic Udifluvents","Entisols","Fluvents","Udifluvents","Typic Udifluvents","fine-loamy",-82.8176498,32.4290619000001,605768,"81P01019",1,25,91,"B","Fine sandy loam",308656,69.1999969,17.7999992,13,4.4000001,"7.5YR",4,4
120445,"Congaree","CONGAREE","Fine-loamy, mixed, active, acid, thermic Typic Udifluvents","Entisols","Fluvents","Udifluvents","Typic Udifluvents","fine-loamy",-82.8176498,32.4290619000001,605770,"81P01020",2,91,127,"Btgb","Silty clay loam",308657,16.1000004,51.4000015,32.5,17.6000004,"10YR",6,2
120445,"Congaree","CONGAREE","Fine-loamy, mixed, active, acid, thermic Typic Udifluvents","Entisols","Fluvents","Udifluvents","Typic Udifluvents","fine-loamy",-82.8176498,32.4290619000001,605769,"81P01020",2,91,127,"Btgb","Silty clay loam",308657,16.1000004,51.4000015,32.5,17.6000004,"5YR",4,4
120445,"Congaree","CONGAREE","Fine-loamy, mixed, active, acid, thermic Typic Udifluvents","Entisols","Fluvents","Udifluvents","Typic Udifluvents","fine-loamy",-82.8176498,32.4290619000001,605770,"81P01020",2,91,127,"Btgb","Silty clay loam",308657,16.1000004,51.4000015,32.5,17.6000004,"10YR",6,2
120445,"Congaree","CONGAREE","Fine-loamy, mixed, active, acid, thermic Typic Udifluvents","Entisols","Fluvents","Udifluvents","Typic Udifluvents","fine-loamy",-82.8176498,32.4290619000001,605769,"81P01020",2,91,127,"Btgb","Silty clay loam",308657,16.1000004,51.4000015,32.5,17.6000004,"5YR",4,4
120446,"Chastain","CHASTAIN","Fine, kaolinitic, acid, thermic Typic Fluvaquents","Entisols","Aquents","Fluvaquents","Typic Fluvaquents","fine",-82.819313,32.4321175000001,605772,"81P01021",1,0,23,"A","Silty clay",308658,7.5,43,49.5,15.1999998,"5YR",4,3
120446,"Chastain","CHASTAIN","Fine, kaolinitic, acid, thermic Typic Fluvaquents","Entisols","Aquents","Fluvaquents","Typic Fluvaquents","fine",-82.819313,32.4321175000001,605773,"81P01022",2,23,36,"Bg1","Silty clay",308659,5.0999999,48.9000015,46,18.6000004,"7.5YR",6,2
120446,"Chastain","CHASTAIN","Fine, kaolinitic, acid, thermic Typic Fluvaquents","Entisols","Aquents","Fluvaquents","Typic Fluvaquents","fine",-82.819313,32.4321175000001,605774,"81P01023",3,36,99,"Btg","Silty clay",308660,3.4000001,44.7000008,51.9000015,19.7000008,"10YR",6,2
120446,"Chastain","CHASTAIN","Fine, kaolinitic, acid, thermic Typic Fluvaquents","Entisols","Aquents","Fluvaquents","Typic Fluvaquents","fine",-82.819313,32.4321175000001,605775,"81P01024",4,99,152,"Bg2","Clay",308661,12.3999996,35.9000015,51.7000008,21.7999992,"5Y",6,1
120447,"Tawcaw","TAWCAW","Fine, kaolinitic, thermic Fluvaquentic Dystrochrepts","Inceptisols","Ochrepts","Dystrochrepts","Fluvaquentic Dystrochrepts","fine",-82.8109818,32.4304504,605776,"81P01026",1,0,15,"A1","Silty clay loam",308663,8.1999998,53.5,38.2999992,16.7000008,"5YR",4,3
120447,"Tawcaw","TAWCAW","Fine, kaolinitic, thermic Fluvaquentic Dystrochrepts","Inceptisols","Ochrepts","Dystrochrepts","Fluvaquentic Dystrochrepts","fine",-82.8109818,32.4304504,605777,"81P01027",2,15,28,"A2","Silty clay",308664,6.4000001,50.4000015,43.2000008,13.6999998,"5YR",4,3
120447,"Tawcaw","TAWCAW","Fine, kaolinitic, thermic Fluvaquentic Dystrochrepts","Inceptisols","Ochrepts","Dystrochrepts","Fluvaquentic Dystrochrepts","fine",-82.8109818,32.4304504,605778,"81P01028",3,28,61,"B1","Silty clay loam",308665,16.5,48.0999985,35.4000015,11.3000002,"5YR",4,3
120447,"Tawcaw","TAWCAW","Fine, kaolinitic, thermic Fluvaquentic Dystrochrepts","Inceptisols","Ochrepts","Dystrochrepts","Fluvaquentic Dystrochrepts","fine",-82.8109818,32.4304504,605779,"81P01029",4,61,94,"B2","Silty clay loam",308666,11.3999996,50.2000008,38.4000015,12.3999996,"5YR",4,3
120447,"Tawcaw","TAWCAW","Fine, kaolinitic, thermic Fluvaquentic Dystrochrepts","Inceptisols","Ochrepts","Dystrochrepts","Fluvaquentic Dystrochrepts","fine",-82.8109818,32.4304504,605780,"81P01030",5,94,165,"Btg","Silty clay loam",308667,8.8999996,52.7999992,38.2999992,14.1000004,"10YR",6,2
120447,"Tawcaw","TAWCAW","Fine, kaolinitic, thermic Fluvaquentic Dystrochrepts","Inceptisols","Ochrepts","Dystrochrepts","Fluvaquentic Dystrochrepts","fine",-82.8109818,32.4304504,605781,"81P01031",6,165,211,"C","Coarse sand",308668,93.9000015,2.9000001,3.2,1.1,"10YR",6,8
120448,"Congaree","CONGAREE","Fine-loamy, mixed, nonacid, thermic Typic Udifluvents","Entisols","Fluvents","Udifluvents","Typic Udifluvents","fine-loamy",-82.8829269,32.494339,605784,"81P01032",1,25,102,"C","Fine sandy loam",308669,74,18.2999992,7.6999998,3.8,"10YR",4,4
120449,"Chastain","CHASTAIN","Fine, kaolinitic, acid, thermic Typic Fluvaquents","Entisols","Aquents","Fluvaquents","Typic Fluvaquents","fine",-82.889595,32.4915619000001,605787,"81P01033",1,0,13,"A","Silty clay",308670,9.6999998,43.5999985,46.7000008,20,"5YR",4,4
120449,"Chastain","CHASTAIN","Fine, kaolinitic, acid, thermic Typic Fluvaquents","Entisols","Aquents","Fluvaquents","Typic Fluvaquents","fine",-82.889595,32.4915619000001,605788,"81P01034",2,13,33,"B","Silty clay loam",308671,14.8999996,48.2999992,36.7999992,15.1000004,"10YR",4,4
120449,"Chastain","CHASTAIN","Fine, kaolinitic, acid, thermic Typic Fluvaquents","Entisols","Aquents","Fluvaquents","Typic Fluvaquents","fine",-82.889595,32.4915619000001,605789,"81P01035",3,33,61,"Btg1","Silty clay loam",308672,15.5,46,38.5,14.1000004,"10YR",6,2
120449,"Chastain","CHASTAIN","Fine, kaolinitic, acid, thermic Typic Fluvaquents","Entisols","Aquents","Fluvaquents","Typic Fluvaquents","fine",-82.889595,32.4915619000001,605790,"81P01036",4,61,91,"Btg2","Clay loam",308673,24.7999992,40.2000008,35,13.3000002,"10YR",6,2
120449,"Chastain","CHASTAIN","Fine, kaolinitic, acid, thermic Typic Fluvaquents","Entisols","Aquents","Fluvaquents","Typic Fluvaquents","fine",-82.889595,32.4915619000001,605791,"81P01037",5,91,124,"Btg3","Clay loam",308674,31.6000004,40.5,27.8999996,12.8000002,"10YR",6,2
120449,"Chastain","CHASTAIN","Fine, kaolinitic, acid, thermic Typic Fluvaquents","Entisols","Aquents","Fluvaquents","Typic Fluvaquents","fine",-82.889595,32.4915619000001,605792,"81P01038",6,124,183,"C","Fine sandy loam",308675,69.4000015,17.6000004,13,6.8000002,"10YR",6,2
120551,"Tifton","TIFTON","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-83.8129577999999,32.0743484000001,606403,"81P02664",1,0,25,"Ap","Sand",355904,87.4000015,8.8999996,3.7,2.8,"10YR",4,2
120551,"Tifton","TIFTON","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-83.8129577999999,32.0743484000001,606404,"81P02665",2,25,38,"Bw","Fine sandy loam",355905,76.8000031,11.8999996,11.3000002,2.8,"10YR",5,6
120551,"Tifton","TIFTON","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-83.8129577999999,32.0743484000001,606405,"81P02666",3,38,56,"Btcn1","Sandy loam",355906,70.5999985,11.3000002,18.1000004,3.3,"10YR",5,8
120551,"Tifton","TIFTON","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-83.8129577999999,32.0743484000001,606406,"81P02667",4,56,84,"Btcn2","Sandy clay loam",355907,63.2999992,14.6999998,22,3.5,"10YR",5,8
120551,"Tifton","TIFTON","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-83.8129577999999,32.0743484000001,606407,"81P02668",5,84,102,"Bt1","Sandy clay loam",355908,67.3000031,9.1999998,23.5,3.2,"10YR",5,6
120551,"Tifton","TIFTON","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-83.8129577999999,32.0743484000001,606408,"81P02669",6,102,135,"Bt2","Sandy clay loam",355909,66.4000015,8,25.6000004,3.4000001,"7.5YR",5,8
120551,"Tifton","TIFTON","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-83.8129577999999,32.0743484000001,606409,"81P02670",7,135,193,"Bt3","Sandy clay loam",355910,68.6999969,6.9000001,24.3999996,3.2,"10YR",7,3
120551,"Tifton","TIFTON","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-83.8129577999999,32.0743484000001,606410,"81P02671",8,193,216,"BC","Sandy clay loam",355911,69.0999985,5.8000002,25.1000004,3.0999999,"10YR",7,2
120552,"Tifton","TIFTON","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-83.5432281,31.4999199000001,606411,"81P02672",1,0,25,"Apc","Loamy sand",355912,86.5,7,6.5,2.5999999,"10YR",4,2
120552,"Tifton","TIFTON","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-83.5432281,31.4999199000001,606412,"81P02673",2,25,46,"Bwc","Fine sandy loam",355913,78.0999985,8.5,13.3999996,2.3,"10YR",5,6
120552,"Tifton","TIFTON","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-83.5432281,31.4999199000001,606413,"81P02674",3,46,84,"Btcn","Sandy clay loam",355914,64.6999969,5.5999999,29.7000008,3.4000001,"10YR",5,6
120552,"Tifton","TIFTON","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-83.5432281,31.4999199000001,606414,"81P02675",4,84,104,"Btcn","Sandy clay loam",355915,57,8.6999998,34.2999992,3.8,"10YR",5,8
120552,"Tifton","TIFTON","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-83.5432281,31.4999199000001,606415,"81P02676",5,104,163,"Bt","Sandy clay loam",355916,58.2999992,8.3000002,33.4000015,4.4000001,"10YR",7,1
120552,"Tifton","TIFTON","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-83.5432281,31.4999199000001,606416,"81P02677",6,163,191,"BC","Sandy clay",355917,49.5,6,44.5,5.4000001,"10YR",7,2
120552,"Tifton","TIFTON","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-83.5432281,31.4999199000001,606417,"81P02678",7,191,216,"C","Sandy clay",355918,58.2999992,5,36.7000008,4.9000001,"10YR",7,2
