"peiidref","seqnum","hzdept.x","hzdepb.x","hzthk_r","hzthk_h","obsmethod","hzname.x","hzname_s","desgndisc","desgnmaster","desgnmasterprime","desgnvert","texture","texture_s","stratextsflag.x","claytotest","silttotest","sandtotest","fragvoltot","horcolorvflag","obssoimoiststat","rupresblkmst","rupresblkdry","rupresblkcem","rupresplate","mannerfailure","stickiness","plasticity","toughclass","penetrres","penetorient","horzpermclass","phfield","phdetermeth","effclass","efflocation","effagent","carbdevstagefe","carbdevstagecf","mneffclass","mneffagent","reactadipyridyl","dipyridylloc","excavdifcl","soilodor","soilodorintensity","rmonosulfidep","bounddistinct","boundtopo","dspcomplayerid","aashtocl","unifiedcl","recwlupdated.x","recuseriidref.x","phiid","labsampnum.x","peiidref.y","ncsslayerlabdataiid","layerdepthtop","layerdepthbottom","ncsspedonlabdataiidref","layerseqnum","labsampnum.y","hzdept.y","hzdepb.y","layertype","hzname.y","hznameoriginal","stratextsflag.y","moistprepstate","texcl","sandvcmeasured","sandcomeasured","sandmedmeasured","sandfinemeasured","sandvfmeasured","sandtotmeasured","siltcomeasured","siltfinemeasured","silttotmeasured","claycarbmeasured","clayfinemeasured","claytotmeasured","carbonorganicpctmeasured","carbontotalpctmeasured","ompctest","fiberrubbedpct","fiberunrubbedpct","fragwt25","fragwt520","fragwt2075","fragwt275","wtpct0175","wtpctgt2ws","ph1to1h2o","ph01mcacl2","phnaf","resistivity","ecmeasured","esp","sar","cecsumcations","cec7","ecec","sumbases","basesatsumcations","basesatnh4oac","caco3equivmeasured","gypsumequivlt2measured","feoxalatemeasured","feextractable","fetotal","sioxalatemeasured","extracid","extral","aloxalatemeasured","altotal","pmehlich3","poxalatemeasured","polsenmeasured","ptotalmeasured","nzpretention","dbthirdbar","dbovendry","aggstabpct","wtenthbarclod","wtenthbarsieve","wthirdbarclod","wthirdbarsieve","wfifteenbarmeasured","wretentiondiffws","wfifteenbartoclay","adod","lep","cole","liquidlimitmeasured","pi","recwlupdated.y","recuseriidref.y","upedonid","taxonname.x","taxclname.x","labsourceid","pedlabsampnum","pedonhydricrating","grpiidref","classtype","classdate","taxonname.y","taxclname.y","taxorder","taxsuborder","taxgrtgroup","taxsubgrp","taxpartsize","taxpartsizemod","taxtempcl","taxmoistscl","taxtempregime","soiltaxedition"
100593,7,203,NA,NA,NA,"","Bt",NA,NA,"","",NA,"SL LS",NA,0,NA,NA,NA,0,0,"","Friable","","","","","","","","","","",NA,"","","","","","","","","","","","","",0,"","","","","","4/22/2016 11:28:58",1237,478291,"92P01342",100593,18421,203,8888,64440,7,"92P01342",203,8888,"Horizon","Btb","Bt","NO","Air-dry","Loamy fine sand",0,0.3,20.2999992,60.5999985,3.0999999,84.3000031,2.9000001,4,6.9000001,NA,NA,8.8000002,0.04,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,4.8000002,4.1999998,NA,NA,NA,0,NA,2.2,1.8,NA,0.2,9,11,NA,NA,NA,0.2,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8999996,NA,NA,4.9000001,NA,0.56,1.0039999,NA,NA,NA,NA,"10/25/2018 20:02:13",1237,"91FL073001","Foxworth","Siliceous, thermic Typic Quartzipsamments","SSL","92P0201","No",23262,"Sampled as","8/31/1991 0:00:00","NOT DESIGNATED",NA,NA,NA,NA,NA,NA,"","","","",""
100593,3,41,112,NA,NA,"","C2",NA,NA,"","",NA,"S",NA,0,NA,NA,NA,0,0,"","Loose","","","","","","","","","","",NA,"","","","","","","","","","","","","",0,"Clear","Smooth","","","","4/22/2016 11:28:58",1237,478287,"92P01338",100593,18417,41,112,64440,3,"92P01338",41,112,"Horizon","C2","C2","NO","Air-dry","Fine sand",0.1,0.4,22.2999992,64.6999969,7,94.5,2.4000001,2.7,5.0999999,NA,NA,0.4,0.07,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,4.6999998,4.4000001,NA,NA,NA,0,NA,0.7,0.4,NA,0,3,5,NA,NA,NA,0.1,NA,NA,0.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,0.9,NA,NA,1.001,NA,NA,NA,NA,"10/25/2018 20:02:13",NA,"91FL073001","Foxworth","Siliceous, thermic Typic Quartzipsamments","SSL","92P0201","No",23262,"Sampled as","8/31/1991 0:00:00","NOT DESIGNATED",NA,NA,NA,NA,NA,NA,"","","","",""
100593,1,0,15,NA,NA,"","A",NA,NA,"","",NA,"S",NA,0,NA,NA,NA,0,0,"","Very friable","","","","","","","","","","",NA,"","","","","","","","","","","","","",0,"Abrupt","Smooth","","","","4/22/2016 11:28:57",1237,478285,"92P01336",100593,18415,0,15,64440,1,"92P01336",0,15,"Horizon","A","A","NO","Air-dry","Fine sand",0,0.3,18.3999996,66.4000015,9.6999998,94.8000031,2.5,2.4000001,4.9000001,NA,NA,0.3,0.39,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,4.1999998,4.0999999,NA,NA,NA,0,NA,1.9,1.5,0.2,0.1,5,7,NA,NA,NA,0.1,NA,NA,1.8,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,1,NA,NA,1.002,NA,NA,NA,NA,"10/25/2018 20:02:13",NA,"91FL073001","Foxworth","Siliceous, thermic Typic Quartzipsamments","SSL","92P0201","No",23262,"Sampled as","8/31/1991 0:00:00","NOT DESIGNATED",NA,NA,NA,NA,NA,NA,"","","","",""
100593,6,157,203,NA,NA,"","C5",NA,NA,"","",NA,"S",NA,0,NA,NA,NA,0,0,"","Loose","","","","","","","","","","",NA,"","","","","","","","","","","","","",0,"Abrupt","Wavy","","","","4/22/2016 11:28:58",1237,478290,"92P01341",100593,18420,157,203,64440,6,"92P01341",157,203,"Horizon","C5","C5","NO","Air-dry","Fine sand",0.1,0.6,29.6000004,60.5,6.8000002,97.5999985,2.2,0.2,2.4000001,NA,NA,0,0.01,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,4.9000001,4.5999999,NA,NA,NA,0,NA,0.7,0.1,0.4,0,3,20,NA,NA,NA,0,NA,NA,0.7,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,0.6,NA,NA,1,NA,NA,NA,NA,"10/25/2018 20:02:13",NA,"91FL073001","Foxworth","Siliceous, thermic Typic Quartzipsamments","SSL","92P0201","No",23262,"Sampled as","8/31/1991 0:00:00","NOT DESIGNATED",NA,NA,NA,NA,NA,NA,"","","","",""
100593,4,112,132,NA,NA,"","C3",NA,NA,"","",NA,"S",NA,0,NA,NA,NA,0,0,"","Loose","","","","","","","","","","",NA,"","","","","","","","","","","","","",0,"Clear","Wavy","","","","4/22/2016 11:28:57",1237,478288,"92P01339",100593,18418,112,132,64440,4,"92P01339",112,132,"Horizon","C3","C3","NO","Air-dry","Fine sand",0,0.4,23.7999992,63.2999992,8.1999998,95.6999969,2.3,2,4.3000002,NA,NA,0,0.02,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,4.9000001,4.5,NA,NA,NA,0,NA,0.6,0.2,NA,0.1,17,50,NA,NA,NA,0.1,NA,NA,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5999999,NA,NA,0.7,NA,NA,1.001,NA,NA,NA,NA,"10/25/2018 20:02:13",NA,"91FL073001","Foxworth","Siliceous, thermic Typic Quartzipsamments","SSL","92P0201","No",23262,"Sampled as","8/31/1991 0:00:00","NOT DESIGNATED",NA,NA,NA,NA,NA,NA,"","","","",""
100593,5,132,157,NA,NA,"","C4",NA,NA,"","",NA,"S",NA,0,NA,NA,NA,0,0,"","Loose","","","","","","","","","","",NA,"","","","","","","","","","","","","",0,"Gradual","Wavy","","","","4/22/2016 11:28:58",1237,478289,"92P01340",100593,18419,132,157,64440,5,"92P01340",132,157,"Horizon","C4","C4","NO","Air-dry","Fine sand",0,0.5,19.7000008,66.5,8.3999996,95.0999985,2.5999999,2.3,4.9000001,NA,NA,0,0.03,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,4.8000002,4.4000001,NA,NA,NA,0,NA,0.4,0.4,1.1,0,5,5,NA,NA,NA,0.1,NA,NA,0.4,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9000001,NA,NA,0.9,NA,NA,1.001,NA,NA,NA,NA,"10/25/2018 20:02:13",NA,"91FL073001","Foxworth","Siliceous, thermic Typic Quartzipsamments","SSL","92P0201","No",23262,"Sampled as","8/31/1991 0:00:00","NOT DESIGNATED",NA,NA,NA,NA,NA,NA,"","","","",""
100593,2,15,41,NA,NA,"","C1",NA,NA,"","",NA,"S",NA,0,NA,NA,NA,0,0,"","Loose","","","","","","","","","","",NA,"","","","","","","","","","","","","",0,"Gradual","Wavy","","","","4/22/2016 11:28:58",1237,478286,"92P01337",100593,18416,15,41,64440,2,"92P01337",15,41,"Horizon","C1","C1","NO","Air-dry","Fine sand",0,0.4,23.1000004,62.4000015,8.8999996,94.8000031,1.7,3,4.6999998,NA,NA,0.5,0.12,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,4.5999999,4.4000001,NA,NA,NA,0,NA,0.8,0.6,NA,0.1,13,17,NA,NA,NA,0.1,NA,NA,0.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,NA,NA,0.9,NA,NA,1.001,NA,NA,NA,NA,"10/25/2018 20:02:13",NA,"91FL073001","Foxworth","Siliceous, thermic Typic Quartzipsamments","SSL","92P0201","No",23262,"Sampled as","8/31/1991 0:00:00","NOT DESIGNATED",NA,NA,NA,NA,NA,NA,"","","","",""
108952,4,145,183,NA,NA,"","Bt3",NA,NA,"","",NA,"C",NA,0,NA,NA,NA,0,0,"","Firm","","","","","Moderately sticky","Very plastic","","","","",NA,"","","","","","","","","","","","","",0,"","","","","","4/22/2016 14:14:48",1237,554410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98NC061005","DUPLIN","","SSL","98P0394","No",26641,"Sampled as","8/16/1996 0:00:00","DUPLIN",NA,NA,NA,NA,NA,NA,"","","","",""
108947,5,135,203,NA,NA,"","Btg",NA,NA,"","",NA,"C",NA,0,NA,NA,NA,0,0,"","Firm","","","","","Moderately sticky","Very plastic","","","","",4,"Hellige-Truog","","","","","","","","","","","","",0,"","","","","","4/22/2016 14:14:46",1237,554179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98NC061001","PERSANTI","","SSL","98P0390","No",26641,"Sampled as","9/5/1998 0:00:00","PERSANTI","Fine, mixed Aquic Paleudults","Ultisols","Udults","Paleudults","Aquic Paleudults","fine","","","","thermic",""
108947,2,15,36,NA,NA,"","Bt1",NA,NA,"","",NA,"C",NA,0,NA,NA,NA,0,0,"","Firm","","","","","Slightly sticky","Moderately plastic","","","","",4.5,"Hellige-Truog","","","","","","","","","","","","",0,"","","","","","4/22/2016 14:14:46",1237,554176,"98P02281",108947,52823,15,36,10660,1,"98P02281",15,36,"Horizon","Bt1","Bt1","NO","Air-dry","Clay",0.3,0.8,1.2,6.5,22.7000008,31.5,6.5,11.3999996,17.8999996,NA,NA,50.5999985,NA,NA,NA,NA,NA,0,0,0,0,9,0,4.5999999,4.0999999,NA,NA,NA,0,NA,28,22,28.6000004,6.5,23,30,NA,NA,NA,NA,NA,NA,21.5,22.1000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3999996,NA,0.38,1.0420001,NA,NA,NA,NA,"10/25/2018 20:02:13",NA,"98NC061001","PERSANTI","","SSL","98P0390","No",26641,"Sampled as","9/5/1998 0:00:00","PERSANTI","Fine, mixed Aquic Paleudults","Ultisols","Udults","Paleudults","Aquic Paleudults","fine","","","","thermic",""
108947,1,0,15,NA,NA,"","Ap",NA,NA,"","",NA,"FSL",NA,0,NA,NA,NA,0,0,"","Friable","","","","","Nonsticky","Nonplastic","","","","",4.5,"Hellige-Truog","","","","","","","","","","","","",0,"","","","","","4/22/2016 14:14:46",1237,554175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98NC061001","PERSANTI","","SSL","98P0390","No",26641,"Sampled as","9/5/1998 0:00:00","PERSANTI","Fine, mixed Aquic Paleudults","Ultisols","Udults","Paleudults","Aquic Paleudults","fine","","","","thermic",""
108952,1,0,28,NA,NA,"","Ap",NA,NA,"","",NA,"LS",NA,0,NA,NA,NA,10,0,"","Friable","","","","","Nonsticky","Nonplastic","","","","",NA,"","","","","","","","","","","","","",0,"Clear","","","","","4/22/2016 14:14:48",1237,554407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98NC061005","DUPLIN","","SSL","98P0394","No",26641,"Sampled as","8/16/1996 0:00:00","DUPLIN",NA,NA,NA,NA,NA,NA,"","","","",""
108952,2,28,51,NA,NA,"","Bt1",NA,NA,"","",NA,"C",NA,0,NA,NA,NA,0,0,"","Firm","","","","","Moderately sticky","Moderately plastic","","","","",NA,"","","","","","","","","","","","","",0,"Gradual","","","","","4/22/2016 14:14:48",1237,554408,"98P02286",108952,52828,28,78,10664,1,"98P02286",28,78,"Horizon","Bt","Bt","NO","Air-dry","Clay",0.5,1.1,2.4000001,9.5,4.4000001,17.8999996,5.0999999,9.1000004,14.1999998,NA,NA,67.9000015,NA,NA,NA,NA,NA,0,0,0,0,14,0,4.6999998,4.0999999,NA,NA,NA,0,NA,34,27.7999992,32.5,4.6,14,17,NA,NA,NA,NA,NA,NA,29.3999996,27.8999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.5,NA,0.41,1.0599999,NA,NA,NA,NA,"10/25/2018 20:02:13",NA,"98NC061005","DUPLIN","","SSL","98P0394","No",26641,"Sampled as","8/16/1996 0:00:00","DUPLIN",NA,NA,NA,NA,NA,NA,"","","","",""
108947,4,58,135,NA,NA,"","Bt3",NA,NA,"","",NA,"C",NA,0,NA,NA,NA,0,0,"","Firm","","","","","Moderately sticky","Very plastic","","","","",4,"Hellige-Truog","","","","","","","","","","","","",0,"Gradual","","","","","4/22/2016 14:14:46",1237,554178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98NC061001","PERSANTI","","SSL","98P0390","No",26641,"Sampled as","9/5/1998 0:00:00","PERSANTI","Fine, mixed Aquic Paleudults","Ultisols","Udults","Paleudults","Aquic Paleudults","fine","","","","thermic",""
108952,3,51,145,NA,NA,"","Bt2",NA,NA,"","",NA,"C",NA,0,NA,NA,NA,0,0,"","Firm","","","","","Moderately sticky","Very plastic","","","","",NA,"","","","","","","","","","","","","",0,"Gradual","","","","","4/22/2016 14:14:48",1237,554409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98NC061005","DUPLIN","","SSL","98P0394","No",26641,"Sampled as","8/16/1996 0:00:00","DUPLIN",NA,NA,NA,NA,NA,NA,"","","","",""
108947,3,36,58,NA,NA,"","Bt2",NA,NA,"","",NA,"C",NA,0,NA,NA,NA,0,0,"","Firm","","","","","Slightly sticky","Moderately plastic","","","","",4,"Hellige-Truog","","","","","","","","","","","","",0,"Gradual","","","","","4/22/2016 14:14:46",1237,554177,"98P02282",108947,52824,36,58,10660,2,"98P02282",36,58,"Horizon","Bt2","Bt2","NO","Air-dry","Clay",0.3,0.3,0.7,6.8000002,22.7999992,30.8999996,5.5,10.8999996,16.3999996,NA,NA,52.7000008,NA,NA,NA,NA,NA,0,0,0,0,8,0,4.5,4,NA,NA,NA,0,NA,28.8999996,23.8999996,34,5.3,18,22,NA,NA,NA,NA,NA,NA,23.6000004,28.7000008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,0.4,1.0470001,NA,NA,NA,NA,"10/25/2018 20:02:13",NA,"98NC061001","PERSANTI","","SSL","98P0390","No",26641,"Sampled as","9/5/1998 0:00:00","PERSANTI","Fine, mixed Aquic Paleudults","Ultisols","Udults","Paleudults","Aquic Paleudults","fine","","","","thermic",""
109202,1,0,10,NA,NA,"","A1",NA,NA,"","",NA,"MK-S",NA,0,NA,NA,NA,0,0,"","Very friable","","","","","","","","","","",4,"Hellige-Truog","","","","","","","","","","","","",0,"Clear","Wavy","","","","4/22/2016 16:12:34",1237,553008,"98P02206",109202,49248,0,10,10646,1,"98P02206",0,10,"Horizon","A1","A1","NO","Air-dry","Coarse sand",8.1999998,23.7000008,40.7000008,22.2000008,2.4000001,97.1999969,0.3,2.5,2.8,NA,NA,0,NA,28.0699997,NA,NA,NA,1,0,0,1,95,1,4,3.4000001,NA,NA,NA,1,NA,64.8000031,57.2000008,18.7000008,18,28,31,NA,NA,0.02,0.5,NA,0,46.7999992,0.7,0.02,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.7999992,NA,NA,1.04,NA,NA,NA,NA,"10/25/2018 20:02:13",NA,"98FL077001","HOSFORD","","SSL","98P0376","No",23262,"Sampled as","4/1/1998 0:00:00","HOSFORD","Loamy, siliceous Typic Umbraquults","Ultisols","Aquults","Umbraquults","Typic Umbraquults","loamy","","","","thermic",""
109202,3,168,203,NA,NA,"","Btg",NA,NA,"","",NA,"SL",NA,0,NA,NA,NA,0,0,"","Very friable","","","","","","","","","","",4,"Hellige-Truog","","","","","","","","","","","","",0,"Clear","Wavy","","","","4/22/2016 16:12:34",1237,553010,"98P02208",109202,49250,168,203,10646,3,"98P02208",168,203,"Horizon","Btg","Btg","NO","Air-dry","Sand",4.4000001,14.8999996,35.7999992,37.5,4.0999999,96.6999969,1.9,1.4,3.3,NA,NA,0,NA,2.95,NA,NA,NA,2,0,0,2,93,2,4,3.4000001,NA,NA,NA,20,NA,17,7,4.8000002,2.5,15,36,NA,NA,0,0.5,NA,0,14.5,2.3,0.02,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8000002,NA,NA,1.006,NA,NA,NA,NA,"10/25/2018 20:02:13",NA,"98FL077001","HOSFORD","","SSL","98P0376","No",23262,"Sampled as","4/1/1998 0:00:00","HOSFORD","Loamy, siliceous Typic Umbraquults","Ultisols","Aquults","Umbraquults","Typic Umbraquults","loamy","","","","thermic",""
109202,2,10,168,NA,NA,"","A2",NA,NA,"","",NA,"MK-S",NA,0,NA,NA,NA,0,0,"","Very friable","","","","","","","","","","",4,"Hellige-Truog","","","","","","","","","","","","",0,"Clear","Wavy","","","","4/22/2016 16:12:34",1237,553009,"98P02207",109202,49249,10,168,10646,2,"98P02207",10,168,"Horizon","A2","A2","NO","Air-dry","Coarse sand",7.5,23.6000004,43.0999985,22.7999992,2,99,0.1,0.9,1,NA,NA,0,NA,4.9699998,NA,NA,NA,2,0,0,2,97,2,4.0999999,3.4000001,NA,NA,NA,0,NA,15.8000002,10,2.8,1.8,11,18,NA,NA,0,0.4,NA,0,14,1,0.01,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3000002,NA,NA,1.011,NA,NA,NA,NA,"10/25/2018 20:02:13",NA,"98FL077001","HOSFORD","","SSL","98P0376","No",23262,"Sampled as","4/1/1998 0:00:00","HOSFORD","Loamy, siliceous Typic Umbraquults","Ultisols","Aquults","Umbraquults","Typic Umbraquults","loamy","","","","thermic",""
109562,6,323,386,NA,NA,"","Btv2",NA,NA,"","",NA,"SCL",NA,0,NA,NA,NA,0,0,"","","","","","","","","","","","",NA,"","","","","","","","","","","","","",0,"","","","","","4/22/2016 14:07:08",1237,555410,"99P02117",109562,174371,323,386,11244,6,"99P02117",323,386,"Horizon","Btv2","Btv2","NO","Air-dry","Sandy clay loam",4,10,22.8999996,20.7000008,8.5,66.0999985,5.1999998,3.0999999,8.3000002,NA,20.7999992,25.6000004,NA,0.08,NA,NA,NA,2,5,1,8,61,8,5.3000002,4.5,NA,NA,NA,8,NA,3.9000001,2.5999999,1.8,1.6,41,62,NA,NA,0.02,1.6,NA,0.01,2.3,0.2,0.06,NA,NA,0,NA,NA,NA,1.58,1.62,NA,NA,NA,18.2000008,NA,10.5,0.12,0.41,1.01,NA,0.01,NA,NA,"10/25/2018 20:02:13",1237,"99GA277001","TIFTON","","SSL","99P0385","No",23262,"Sampled as","5/18/1999 0:00:00","TIFTON",NA,NA,NA,NA,NA,NA,"","","","",""
109562,5,259,323,NA,NA,"","Btv1",NA,NA,"","",NA,"SCL",NA,0,NA,NA,NA,0,0,"","","","","","","","","","","","",NA,"","","","","","","","","","","","","",0,"","","","","","4/22/2016 14:07:08",1237,555409,"99P02116",109562,174370,259,323,11244,5,"99P02116",259,323,"Horizon","BtV1","Btv1","NO","Air-dry","Sandy clay loam",4.8000002,8.6000004,19.3999996,22.5,9,64.3000031,3.5999999,4.0999999,7.6999998,NA,22.2999992,28,NA,0.11,NA,NA,NA,3,15,7,25,66,25,5.6999998,5.3000002,NA,NA,NA,7,NA,4.5,2.7,NA,2.1,47,78,NA,NA,0.03,1.9,NA,0.01,2.4000001,NA,0.08,NA,NA,32,NA,NA,NA,1.66,1.68,NA,NA,NA,17.2000008,NA,9.8999996,0.1,0.35,1.011,NA,0,NA,NA,"10/25/2018 20:02:13",1237,"99GA277001","TIFTON","","SSL","99P0385","No",23262,"Sampled as","5/18/1999 0:00:00","TIFTON",NA,NA,NA,NA,NA,NA,"","","","",""
109562,4,226,259,NA,NA,"","Bt2",NA,NA,"","",NA,"SCL",NA,0,NA,NA,NA,0,0,"","","","","","","","","","","","",NA,"","","","","","","","","","","","","",0,"","","","","","4/22/2016 14:07:08",1237,555408,"99P02115",109562,174369,226,259,11244,4,"99P02115",226,259,"Horizon","Bt2","Bt2","NO","Air-dry","Sandy clay loam",4.4000001,8,19.2000008,23.3999996,9.1000004,64.0999985,4.5999999,3.5999999,8.1999998,NA,21.7999992,27.7000008,NA,0.14,NA,NA,NA,5,12,1,18,64,18,5.6999998,5.1999998,NA,NA,NA,6,NA,5.5,3.4000001,NA,2.4,44,71,NA,NA,0.03,1.8,NA,0.02,3.0999999,NA,0.08,NA,NA,0,NA,NA,NA,1.4400001,1.51,NA,NA,NA,16.1000004,NA,9.6999998,0.08,0.35,1.012,NA,0.01,NA,NA,"10/25/2018 20:02:13",1237,"99GA277001","TIFTON","","SSL","99P0385","No",23262,"Sampled as","5/18/1999 0:00:00","TIFTON",NA,NA,NA,NA,NA,NA,"","","","",""
109562,1,0,64,NA,NA,"","Ap",NA,NA,"","",NA,"LS",NA,0,NA,NA,NA,0,0,"","Very friable","","","","","","","","","","",NA,"","","","","","","","","","","","","",0,"","","","","","4/22/2016 14:07:08",1237,555405,"99P02112",109562,174366,0,64,11244,1,"99P02112",0,64,"Horizon","Ap","Ap","NO","Air-dry","Sand",2.7,9.6999998,27.8999996,35.5,12.3000002,88.0999985,4.5999999,4.5,9.1000004,NA,1.7,2.8,NA,0.53,NA,NA,NA,1,5,0,6,77,6,5.5999999,4.9000001,NA,NA,NA,13,NA,1.8,1.6,NA,0.9,50,56,NA,NA,0.02,0.2,NA,0,0.9,0,0.04,NA,NA,196,NA,NA,NA,1.75,1.77,NA,NA,NA,4.3000002,NA,1.6,0.05,0.57,1.003,NA,0,NA,NA,"10/25/2018 20:02:13",1237,"99GA277001","TIFTON","","SSL","99P0385","No",23262,"Sampled as","5/18/1999 0:00:00","TIFTON",NA,NA,NA,NA,NA,NA,"","","","",""
109562,3,122,226,NA,NA,"","Btc",NA,NA,"","",NA,"SCL",NA,0,NA,NA,NA,0,0,"","Friable","","","","","","","","","","",NA,"","","","","","","","","","","","","",0,"","","","","","4/22/2016 14:07:08",1237,555407,"99P02114",109562,174368,122,226,11244,3,"99P02114",122,226,"Horizon","Btc","Btc","NO","Air-dry","Sandy clay loam",1.7,6.5999999,20.3999996,29.3999996,11.3000002,69.4000015,5.0999999,4.9000001,10,NA,16.1000004,20.6000004,NA,0.18,NA,NA,NA,3,48,2,53,80,53,5.3000002,4.5999999,NA,NA,NA,7,NA,4.0999999,2.7,1.8,1.6,39,59,NA,NA,0.02,1.1,NA,0.01,2.5,0.2,0.07,NA,NA,52,NA,NA,NA,1.5,1.55,NA,NA,NA,19.2000008,NA,6.8000002,0.11,0.33,1.0089999,NA,0.01,NA,NA,"10/25/2018 20:02:13",1237,"99GA277001","TIFTON","","SSL","99P0385","No",23262,"Sampled as","5/18/1999 0:00:00","TIFTON",NA,NA,NA,NA,NA,NA,"","","","",""
